UserID,TrackID,Action,Duration
ID785406,5BRYHQInBNuSkYrgloSaKZ,1,170771.0
ID272759,6Nf3pMNxscEiw6a7phdlmm,1,172342.0
ID758914,56jpdAh6I9kdq9aIuIqTG4,1,225691.0
ID757185,5sG3G54H21hNfd5etlheoe,3,88450
ID852792,3EiQGaaHMHFk5ykD1a7vYt,3,28000
ID109521,0qRgtkRi15K2osfLIvcHEs,2,27344
ID263423,4XzRHp717ZswJsBQJEUfeS,1,178057.0
ID505603,20cYY2pcGJpwob6jJkzWdL,1,99040.0
ID758914,2c0K8HjwVT5hFpsq2zO5xb,1,0
ID729939,5momcZeBnYAHWzxTxVO0pq,2,95145
ID694204,6cYx8rBh13laBDAzvD7VrH,1,217373.0
ID860479,43eXN1LjXFXXrBRUXsy9aD,1,330560.0
ID73721,1IMwiLAa5jVeoC2JlBuV7e,1,0
ID796386,0QSx3sQoHPNUfg2vwh5tOi,1,449280.0
ID654959,5IqiNPpMK74L47YfcJ5HWk,3,107058
ID89950,1c9wxQkSyFOCkVUl3Z5Say,1,148099
ID825996,4KUntLGzYep1Br5DrYqAO9,1,285280.0
ID307162,14BMBNRzv24eG6OKoIgPfP,1,207677.0
ID825996,0jYjXdSui5nTJT7oGxAQqj,1,326935.0
ID135966,5FAg3AvTKDEmuckKpkezrn,1,152142.0
ID34012,09T8jYEV0b1z6tqghjTBZO,1,320946.0
ID593205,0HXTeJbCIQFHegpE2lx5Ej,1,141493.0
ID716179,5T3lK7MInJBhzfxbP8ut4W,1,92008.0
ID518196,1AS5FdXDi3H7zJrU7wo2wA,2,43436
ID155496,7ikxeH5UEtVb5okhmgk60g,3,79110
ID219077,6ZmtxXUXRVjxOhugKkmerC,1,211290.0
ID675972,1nGbV5JylrjkgigRUWswqX,1,165365.0
ID792935,630ABfNYLELJZgTSg0cuUU,1,225000.0
ID43194,5eJP2RRA8uCE377FBw9mk4,1,150468.0
ID473150,1pgHsf1WqOR7aCiqL3XYO7,1,0
ID122119,2wQqVbWE7FI47lEXPEoocc,1,460721.0
ID52994,13q0ucz92ohuhFsHG8Gfqt,1,150266.0
ID307594,2QMAB7AL9WPd0LdRH4BZda,1,135027.0
ID495197,3RHHXwyRtskFx87sX80xEy,1,212133.0
ID858888,3hlCKrynZ2a1MuoMh2DGsC,1,194333.0
ID998112,12niARgkwxGsklcEwh6GlG,1,203869.0
ID937390,4MFsl3b7eIvfAt9Yt2gbXQ,2,76458
ID421887,4rE4qF4baoXpustrgtnFRw,1,129026.0
ID132397,0cJPLFrlV7TTCyPLupHzcH,1,511400.0
ID109521,5PQ3KfvXm88J5h5mXJusPz,2,3492
ID757185,5RmrLfHUfvcStOAUXQr5TJ,1,287273.0
ID124329,0HaRLPnr887lcQM2YQzkff,1,0
ID808856,2AbtWlgSw35TrM3HIABvsE,1,0
ID758914,1coB4xdhsMLxZafnM9Gwjt,1,36127
ID768309,5U6thva4oLU4RKRw9w2ZE1,1,0
ID124329,1LowOq3Ipndg1XC1Dcm7lX,2,142230
ID263423,5YojvAhKb5crDsp7L2LJV0,1,214368.0
ID805992,0y7OenMmOQyA9F5wXkTvQn,2,61143
ID699798,2rXjy3by0nsxQsulTj8hJd,1,327480.0
ID694204,4N66qcycDiFLJGjnXiKbKX,1,305583.0
ID26926,3zyz5T5qFjk1oSw5RIqf9V,1,175280.0
ID774655,2HxvFyBQxHWZxHQTFFXQgC,1,451826.0
ID644792,7sOGRoSQfjkMkk1YOEqH84,1,222872
ID152496,4TkhVeRCDvFmgU1j8kiCjc,1,241818.0
ID142944,2k7Xur7Wn4GCJR6bQp7tax,2,265661
ID917747,2FfgDLrH2ryEpQlHQsftlY,1,225976.0
ID69529,1swrpH455dVgN603huJl0J,1,231640.0
ID63910,4vaevY6ghTkofUorNk2sR4,1,372293.0
ID984758,19l3LEiXvUFkivy2fMXMuA,1,168053.0
ID858888,5XcZRgJv3zMhTqCyESjQrF,1,270080.0
ID34807,6Jz48mgFAOayroClB7rE4L,1,186435.0
ID459637,2KSq5MQ7n8QWFL8TCk9z1i,1,128346.0
ID541606,5SBm6jz3bNhnbgerw5sJ9g,1,80453.0
ID694204,5TcoSxM21j9EKmdLTIfl5e,1,258540.0
ID273751,5ioG5e4NoqadpwvQ7rYN0d,1,214479.0
ID631998,7unFex1BO1heclWVDWgjn0,1,314331.0
ID365237,3jagGO7eHHuaD53ibehkux,2,46651
ID826457,0d27BkxRTM8r53XauFGfcT,2,330534
ID164983,4tpfGoWEum1ZUKkjr82Vcd,1,0
ID829789,4vHNeBWDQpVCmGbaccrRzi,1,146390.0
ID615005,43gjuoEXiaaf9gKuwX7RDp,1,155253.0
ID691120,6FLMTRlci8RrAegvGIuoYS,1,160586.0
ID776927,7LFNXZ6pfLmgDxBOglY276,2,62783
ID783267,4JDV87IELfaz9tS9UKJOKN,1,172000.0
ID505603,2N1vE6dO6wlZvUGKEwN3tC,1,473910.0
ID706527,2507qKwSdST2fmOi21NTFp,1,96595.0
ID295760,370QnWjt8HAFahuTktGrQv,1,234506.0
ID725392,0AJ5IHHNAZAZM0LVg6NWCu,1,40263.0
ID829096,4ItljeeAXtHsnsnnQojaO2,1,262748.0
ID218111,2mGLeZbDtP3umwzzxg8NC1,1,142788
ID704766,3jWAJKgbJl6mPivyVZhJo5,1,323200.0
ID195194,5UuikgHTxSRFRnC0zXx10i,1,396186.0
ID178492,5yreLfOR4dhJLOK8wZFlhX,1,164748.0
ID829096,6DqeaBY8ToNHFiE3Bux1Yt,1,552289.0
ID689594,0BmDe0L54FgvTyjnRdXlRt,1,0
ID546872,7neNPI7qnFBrk20jqXSUzd,1,267533.0
ID754279,3wz2vWhYnnBoFmgMkqtzLy,1,131077.0
ID130279,6RHGYYDNeSblumjzhxKCrL,1,269343.0
ID295552,7uusHQGdP6xHXl2WcqqCEp,1,0
ID497639,3ndcNdzfiEEeg4qWsno1jA,1,40240.0
ID287437,6gijbGNDNNJgT60Aj7UCyc,1,212386.0
ID516771,6JqkZK1ch2tSRt9S4zDrMd,1,229546.0
ID689594,5d9RSSwDvlTyuwfmeafUah,1,327000.0
ID713066,2H3wWrnO758y0fPH7Ilerg,1,71963
ID330750,0rRboI6IRuGx56Dq3UdYY4,1,197760.0
ID431880,67cVH1aHqxmlas4KZJs6cT,2,188097
ID241397,4FQDsvQMu5ny7mY8ehv4vP,1,146973.0
ID183185,25OiwUZWgAm4sLteTYFgg0,1,308200.0
ID857825,6E8sLL7D4VEZNLpWPQqeA9,1,0
ID178492,0srUf03MHZ4cbOO4o2ydDu,3,57966
ID26926,4xUZrneYGiwwBEzFWhZiB9,1,231851.0
ID907095,16x2V0ZWoXD7Rjo6bSAoEK,1,138201.0
ID937390,4OIRWMwEHR6oCU7g1QgK0n,1,359706.0
ID272759,7h3rVSwqhTiFiysLcVlR4S,1,66696
ID26926,7kYc0f6JkBMaPGuYAR1YRs,1,94700
ID474925,119c93MHjrDLJTApCVGpvx,1,143619
ID73721,6mTnH6xSYwKohtsO9RFzcc,2,81993
ID860479,7utOHiGT5oEq6yOfMvI3LA,1,290733.0
ID272759,6g58dbXCMURHIjtYhbVzf3,1,210120.0
ID106679,4eWUzMsIXvvsIk3ow18wty,2,120913
ID127817,1WUn8YmnQm6zdy9D1xy2Yq,2,70379
ID907095,0pzGsgrMvEtHZW6XzpY6Cs,1,219000.0
ID830846,4JITK6LNul3oc5aDcCYlLx,1,129976.0
ID391991,1Lg48034U6ywV9IOEpOdYg,1,473142.0
ID89031,1FvGtid4hstXGTMqZWHAHM,1,434468.0
ID526568,798zLqTKxt9IzOjl3oF3KL,1,141126.0
ID337977,5qfEmjeLreWeSI0Sntk9f0,1,474424.0
ID43194,38dVRTsxBhJl2yTbSAyuya,1,302333.0
ID69529,7uNL2lqhet9A7AB3xpLC4E,1,314506.0
ID146283,39rMmXKNwQkBiD62353haK,1,130916.0
ID899677,7srwQKnqYsIY26Aatbazaq,1,155840.0
ID551935,38msGDKGlIRI4GOkaSk2wF,1,235555.0
ID132397,59IPT6zHHTfZhY2ubtAVeL,1,0
ID840833,5nEBazDWnF41cnMV9Rpr0L,2,231428
ID26926,3btzW7ffhAy7HYt2CU9pRf,1,183253.0
ID792935,7nfgm6YX6iesrEcHSAlc3S,1,270419.0
ID729939,5momcZeBnYAHWzxTxVO0pq,1,200106.0
ID138507,19TSZedtW2YMsqkYeVleCv,1,124118.0
ID570379,7JOIlJ9KSPIr8SRK4zl8zj,1,184053.0
ID302412,1zgGdPiM1kiouVwU3wpgQK,1,205400.0
ID523497,4Yo0igmcoNyat1secaH0OD,1,169728.0
ID159265,6moUIFeyCYf7Km03GPBqKd,1,108386.0
ID615005,4gBjgLeURy5BiANhn5Y7FI,1,95163.0
ID809741,1NeQzAqahRYI09bgLbhVFN,1,345346.0
ID431880,7nixLKx5skJBEKyiqZmdp7,1,193876.0
ID53549,1lM1ZHTvfKi5CMRjsZ4Sg9,1,345733.0
ID241910,7b1JFWEOfZtN9HGCzvBOir,1,202620.0
ID365237,0gaXhDeflfzhkuFDjreODc,1,204730.0
ID796386,2nGcS04iRcE4IcKM1WPVlt,1,248600.0
ID157113,17O2PjGN9JjxHweAvjjSa2,1,245160.0
ID421887,6SqMItUwt1VjzjsuA8Sq5P,1,274285.0
ID950219,4wldV3Pos7n4Ui60bgezZD,1,177013.0
ID503225,6pG7yxpLt08pUf3SgAikFu,1,0
ID732582,0S7XIu0dn63ayGxjefd5It,1,251093.0
ID774655,58eskjXndK4EbVBnCKcfHi,1,195428.0
ID8228,6DaHEkkaHiAhRZVEFZOMJ8,1,0
ID694204,7nzeIh8kUdieUBLPXch9wi,2,69195
ID131796,1heyW33wm48GuKJo4DYbWY,1,219880.0
ID272759,3PvhJcV5xv7E1ImIfbRYeM,1,0
ID676571,6fgehsH9cp1ZMABoFAaoMu,1,209624.0
ID789275,4y7l0LemO3ZXKPjP87oDeS,1,234000.0
ID854802,0gVbkmFqq5fIkXtJJ3UTfM,1,255688.0
ID959406,3mSU7r2tJjE6NMZ2DonlxV,1,294626.0
ID197269,38o5lj4mbLK34vQkJUlMrg,1,160094
ID593205,14XaLZBDGnMY4313d4G51A,1,336933.0
ID993618,4MV4yg3fOwN1dwSH8WmT9P,1,147760.0
ID899677,1DZdEQAf8dht2RfDk1TDGW,1,304613.0
ID302412,4tXYUkChA1E8u7Qlbg2BAf,1,243733.0
ID94046,5fvESB5vBG8Rs3bYkNrbQX,1,201700.0
ID732582,5tddNi5J7fZzpyfeW3mGJj,1,196035.0
ID71447,6k0eY0m3EDzcV2tFSHGcnw,1,220306.0
ID431880,4DVIA9RLre5v407SeMerY3,1,409459.0
ID234830,2UJy2HHo4afrQbI5FizxLM,1,170786.0
ID158790,79TFJ7hsMTcn3fGn0DiuMg,1,239250.0
ID535181,0oEfvwm10UJChwxT3lkvw7,1,340114.0
ID672471,0gYcGFMdgipfimvC5KvYdm,1,198014.0
ID22733,4sO9tnvCH3DJZ3AAXoixjd,1,155289.0
ID615005,4Kw21nj46vjq6tWWmDMz4d,1,128104.0
ID390075,6DAsneC0dgNmbJz93JdD3k,1,132632.0
ID792935,0yggnuPx7yrL3iKPNQaebe,1,247906.0
ID546872,471c3IMaDIBnpDQasfuel4,1,0
ID541606,397LYuxD2ENxd9fHy82nJJ,1,415786.0
ID195194,7isZP3eaEaCHy40221YMfp,1,175493.0
ID439356,7vBwenmGPD2h0DSbljoZym,3,103810
ID622177,7Kz6rjH1WcXbmWSMCVHMqv,1,412640.0
ID879978,6hS70dAx8l2OCXTjSUBoBN,1,0
ID178492,5CGziaEatzKez145qf7Xj2,3,168829
ID195194,6yxIbucNXDmJxGMrbJRivA,3,425383
ID280092,55A2PJuVAmaghsWUvfmYtY,1,190975.0
ID908923,2YcJWaeLBZX3wpL05pDwNo,1,216000.0
ID980544,0pnjsL7fFBI1ojHoeYgYNy,1,194786.0
ID234830,35TStN96CwcjFedErjW8Wq,1,148127.0
ID455040,0D0TyoBjVdjA5wRo1fqN3b,1,140293.0
ID261710,4pLokvMIhEeWJBNXshWBW2,1,159173.0
ID551935,5e1TQxFlSdcPHoMezJRUp2,1,105301.0
ID998112,3pbMslIWYuQaNhT3WIqc4I,1,112463
ID932858,7gXiBho2Wfj15s1HVsup0C,1,0
ID792935,1htyTZxRyirh8rEa8dvIOq,2,92662
ID872257,7hXVlVoYvSUMwz8XuXfK58,1,233586.0
ID489039,79sAKlbEzoucUZEVb2Ykf2,3,2522
ID516771,1bYI5bQggwEA4JAwr0qD31,3,104486
ID302412,6YEmnQ19ucz9KCUPj5gH23,1,117512.0
ID546872,3OIzbnBlkSnfCNb4Xh1k5k,1,173793.0
ID784377,6KUsVERTI2fY3Swi5mo27R,1,185107.0
ID59909,26qR8A9Ifg3Kxxk5T2dGqN,1,0
ID644594,51p7NpYENytr1NyYJSP2M3,1,196946.0
ID872257,0QxNGFo3qZ0Iq1UN3wvGKn,1,185306.0
ID456933,5VJQr2EMdzXZFjvInyp4AC,1,102857.0
ID757185,4Y2vJXOi4Bd1ZkrPjY0S48,1,195933.0
ID569558,424BvqWZGwElx31qh0B2jw,1,103374.0
ID860479,54TgI46OnNqcf0SyzQyCL6,1,348306.0
ID195194,7BD50ATrF3Vab5FQy7vtK8,1,266973.0
ID127817,4Za51JkRUyhCEiIc4ojbSv,1,248571.0
ID858888,72eNhM7juifMCtY5pK5O0N,3,49326
ID791478,1ERWvLzhdd5izZrkl59TKj,1,265754.0
ID872257,5w1kYVloTstYgOdyNpMOhU,1,58152
ID616303,40wyy7YGcamBQI7lIASz5s,3,59892
ID644792,6FfGUAfmwW2ifxnit0hE4K,1,150346.0
ID671063,3UhT4S5MOPmP05jQLQCNow,1,222466.0
ID238086,7zcWGMspcEFCPAGqCW5i7A,1,300080.0
ID706527,5g7Ve1UrH6nKIQu5OqdG5t,1,195561.0
ID776927,2gQwtFj6muv9pXZh0ckid8,1,90760.0
ID112462,6fKSBgaJyoPSttcFgjDaIg,1,0
ID71447,4RiKD76gS8huCzwWqw0EGC,1,110367
ID497639,40ozK0lCJ0EQzVGWsCNUhk,1,503240.0
ID159265,5x7fCsytj0BqeZQML8TtqY,1,341765.0
ID199905,2xql0pid3EUwW38AsywxhV,1,244013.0
ID593205,6dm9WLQPqe2kp5wS3DlD1n,1,205479.0
ID732582,1ozdRCYFVt8Ui0dba1520D,1,367226.0
ID669340,5XZn5pE4NNGDjKB8UYQQU5,1,72517.0
ID546872,5ptYpv8z1HK7hWOswwVrsY,1,225798.0
ID433393,1smVHDmfboGLe8jTqZXSvj,1,264500.0
ID757185,3KW6KJKinwAszaajAHOSQF,1,189795.0
ID607031,4xghkcsq6s5ObQ3T2xY1N1,1,259297.0
ID159265,6wNeKPXF0RDKyvfKfri5hf,1,231853.0
ID796386,5BxuWOcIdQjkmy8chfp6ro,1,52040.0
ID725392,2bXI4Rbw1D7aVeHWLjn1Lb,1,255893.0
ID865673,4PeqO9mURCV4tfYkNKGJ86,1,319413.0
ID135966,00LmM2QLGpfb5NC7PC7qqZ,1,172440.0
ID725392,1LhJWiCdnc4jqbFayF1TY9,1,88408
ID332865,6NthJCbsfFFrTK2OYZTRCp,1,242453.0
ID34807,3odrUVQ9tvRpkC9II2oWzx,1,240867.0
ID775653,4I1Ot6bt683pce1DFfFeKO,1,303423.0
ID80277,78YCFnhSZPZbkdYEpmPFf7,2,155977
ID858888,72eNhM7juifMCtY5pK5O0N,1,177946.0
ID421887,4NHsEHQtUKErl9uXA6Y0nm,1,147000.0
ID725392,4cVP9woK6lIsoK71wHl6FO,1,137704.0
ID295760,57ECsM5I8Y4Jyyy3AEYW9U,1,235058.0
ID588185,7raJbk0uG31gczoFR5KOpg,1,146400.0
ID567007,3h65mNueeCPPl9E7DuL6bj,3,41858
ID993618,0b5ZlgCHOcOhxybviezCEj,1,454368.0
ID613453,79vU0Pi3QPooBHNCiVfLqX,1,209577.0
ID535915,6wXeRgZClAnD88ypGDaVuQ,1,146880.0
ID431880,43Hi94GfH9a3Xj8i4TzLhg,1,218053.0
ID273751,5qClija8yUQ1XteweCeqRm,2,268856
ID761993,1uZVKeN99NShfuXefr6XEA,1,294933.0
ID273751,2TEmWrcxSUFUf1nGYOZlCT,1,493720.0
ID727780,2w4EpqGasrz9qdTwocx54t,1,80489
ID170998,4tk1j373NAOpTtjasixnlQ,1,122586.0
ID73721,3eHGLC6VA5mNQKxh7MwoNQ,1,125231.0
ID785406,0MZ6NFEV7oQSDMzuXBVS5E,1,174000.0
ID470832,7BkC2ioCrseNYouUq8pCnJ,1,80000.0
ID634574,4aX1l1agOXB5JMs93kIRrt,2,107561
ID155496,1cR9LGmGkWEMslj4gjJanZ,1,211413.0
ID69529,7jo1ash37IUB5NyviV7ajO,1,130085
ID238086,69yz6UcfUHCi795treLj3l,1,192397.0
ID120459,6YoBRSfRUVWTE3I9lLzxTN,3,2257
ID71447,0BhmtRzdjNV0bQ5veUOazN,2,148673
ID89950,2opemWX71oebOvol9at15T,2,19280
ID295760,2yEi49EFQdtO8EkPkJ0G5U,1,172066.0
ID729939,3SOFIKZU7q9I7ARU5Mowlu,1,142616.0
ID354534,3cGTVw2edl88fQqQXy3m6P,2,143943
ID353937,3DfO1b2g7RSiizwFQfCg1A,2,185710
ID178978,3uRrymHwcED49Q4fAnJJgD,1,197610.0
ID518196,29q7PM3L44I9R6yhd234Oy,1,80000.0
ID616303,4GiVcDqNQI0fc0yYuRGH9m,1,219466.0
ID307594,1tljL0wMsgPrmDz3KqpuDT,1,221007.0
ID455718,23dkiG5UbLxVCvZX8zYiDA,1,201712
ID155496,5kEy0SfJDGNqp6OhZPxTq3,1,202613.0
ID570379,3O3F0ZKmxxMdgYm1rw0jaN,1,252342.0
ID725392,0B1xAsEU2g2IHjGafuIhrr,1,476968.0
ID768309,7kPZ2v5kmx0PTI5zV6mvDz,2,3103
ID351672,0NDjQezJaEC1KX9TfwEfzf,1,196626.0
ID716179,3Ge4joBTDMlsdDQ8qX7awX,2,127855
ID768309,6rfahvufEQDIVTHJIU2QQB,1,357931.0
ID980544,4VDAAeMGq6AQZi1GzO8SQS,1,208222.0
ID109521,4w9kTOwILhtmSZqYRIeq68,1,0
ID234830,1oHNAqWF28QAczbnPbhc8U,1,233386.0
ID302412,4YGhDHkR1cJAfpjLHK7uz4,1,193466.0
ID879978,1nU5e1zaavLQbZSP3rOhmh,2,45318
ID950219,6gYx4SBZz99Lwn6V5iDll9,2,364455
ID127817,1isR16EatwUWvHB1EaWdT0,1,92402.0
ID972954,07E0HpWW8gr89oe9iRxOZu,1,283933.0
ID159265,5gdJtkiQvi7uu94qc541B1,1,0
ID833285,0dxfPWNQ1n6FpgyzH7s3ZK,1,165737.0
ID89031,35BubUYbG7gQfwnVkg58zW,1,218013.0
ID52994,12AJRjW79qbZktCDpMifs5,2,188065
ID207956,1VvGJIAjhGdB7InVP9NA7V,1,214735.0
ID716179,7vQS9xDSohpM2Y450RmPKH,1,208121
ID124856,13zULsCWYo7vc3fGHMafE5,1,140000.0
ID729939,5k6l1d5qDciqW45DKkmLxz,1,130772.0
ID43194,5u4jJAAD6jd0Z741eT7XGP,1,238653.0
ID80277,78YCFnhSZPZbkdYEpmPFf7,1,287693.0
ID178492,0fSwi6ti98UBQyghqoT3Gm,1,176493.0
ID776927,58kZ9spgxmlEznXGu6FPdQ,1,193200.0
ID468680,1ZntV75KmB90f7MZVLPDzO,1,211573.0
ID774655,5g5w8pq89QLOz0psHs8nyW,1,494000.0
ID737617,6mVT7VRlkrwiFYhjG1XY5O,1,191308.0
ID241397,43ZFdmuZgc9EOiDMGYHZ9W,3,208492
ID456933,1rDjwexewf4hrdZT7SRNsH,1,287573.0
ID241910,6nk1JuxsAZzxuQdqvyBkZI,1,209002.0
ID854802,0mBP9X2gPCuapvpZ7TGDk3,1,139772
ID706527,0JkcxWpvH30Nbtt5kdfjI6,1,250026.0
ID675972,5odZSb04gMO8HToe38ylz4,3,30240
ID332865,729noYG9gTUESAQBxVnCJN,1,207933.0
ID861591,5wlUjXNwN62wxhAZWddA6B,2,13322
ID238086,3NM41PVVUr0ceootKAtkAj,2,156068
ID830846,3pRYJJpoooF552RU4FYG8m,2,154612
ID830846,50IsRhksHs6Uic61RaGoed,1,128834
ID183185,03RCjzacHuLx5tCjCKeCfI,1,206897.0
ID459637,0CX8akbbFNjofjWjfztNYx,1,149304.0
ID494339,6BUtGlhMn4DtxlgpkgbQXW,3,5501
ID829789,5S1qJhqo0f9BAxy0CCc8oW,1,185453.0
ID862390,7KPwpv8wlkkaNRd4LLoQT9,1,318586.0
ID792935,6syz0SJTv8ZNCNxaOnvMtb,1,340920.0
ID526568,2p9P80g69GvL8fcIaBC7nu,2,3991
ID775653,2brLSQnK9jprduMBn3XBVp,1,173720.0
ID530459,1Rx1KBFNSKOXgW7m22Yvxt,1,157043.0
ID489039,0vvyFtnV7RAy8JpBIF7ffA,1,63230
ID754279,6QRHr540RPyPgWNyCtX0Y5,3,209774
ID219077,1je1zxcYN1L7nf1RYSNqJ8,1,0
ID34012,5fkcgb3SxEycK3mTm8Wf6M,1,132093.0
ID127817,6v0BTda9Sw4uREICry7vff,1,226626.0
ID400007,5NQKpa6uCqZcaFkAbUK4XB,1,200547.0
ID71911,5880eYQmXx3c3oD22IljIt,1,224106.0
ID80277,1z5ySy1txdIkLaPq2YKaHM,3,137216
ID459637,0uTSpsec5kXkNQQjzt6dIB,1,255373.0
ID244723,74ZYdKyVYgiemIALe3w5Za,1,0
ID770415,6Hx9gLuAKkOfoZoL79OSI1,1,180013.0
ID26926,7pDhyLPnGajdfLlLnQWzCO,1,123840.0
ID455718,2Bn2JQAGZzxe09jFzm1SqJ,1,0
ID52994,038lOoYSgahzWZcnSeDOXO,1,499206.0
ID494339,141GeeQQItnC1sH7gXUDlf,1,224983.0
ID494339,64tUOtVFZN98cx48rQEW5T,1,181333.0
ID328523,6jvYUrFJeebfiHjyCvfiHE,1,156659.0
ID86157,5e8X18aYodxExnQ5xFwcrB,1,472317.0
ID541606,5pqLVH7nAvrTO9W4VIWI18,1,275961.0
ID213037,5h1L6nOR9QYXeeNW14aeus,1,171149.0
ID494570,4vK1rDzhj0ykyqiZnq4Wjj,1,601053.0
ID497639,3EzNhsh3hCy559XDI44f4g,1,116483.0
ID131796,5KPdJNnb0kRNtrLwsYpv8N,2,69403
ID907095,3pnDtR95ry9g3eq7XmOcGg,1,138181.0
ID269273,6iILC7oksyqOzMASAFC7t0,1,113092
ID43194,7eO3WrtdGkdgFWffQcTGCG,1,72675
ID269273,0LEsbrfyc3hIaj1uuGs7pc,1,10322
ID86157,7eTy1IzCaICfm6JYy1BV4u,1,231897.0
ID26926,6WgG5Lq7qCWjzrdOScRCzJ,1,251133.0
ID53549,1VtPE3YY4Uc9KCaQATcVJh,2,392708
ID631998,6PpUDPufpL5V1UlCVxL50X,1,30680.0
ID570379,3YR4LSWg3okngWgLiJygxA,1,220066.0
ID833285,28Xo5FjGAPF3JP0jYiSMDU,1,105000.0
ID234830,63J97fSuqUiTB7rm58OfxV,1,89909
ID456933,5d0ugENrXUE9hOii2N3QOk,1,67133.0
ID157113,7FCG2wIYG1XvGRUMACC2cD,1,347826.0
ID388439,58PeAWeOz9yVemSLoeYyKZ,1,45751
ID631998,6rO4q60h6NpNRDXMaRqvRN,3,56091
ID840833,0Eh7yoKAfJWZ3NWOXK6XLs,1,384466.0
ID897614,5JbvDBWAFvOnlr53Q9cD5P,1,240914.0
ID280092,6o1h8X9EH7kfbxFOVUaFtm,1,220317.0
ID775653,7cZoZhlp2u1o7oaI4sLTIc,1,230493.0
ID689594,4MTx23V7Axs7subL3UdGft,1,135973.0
ID852792,1Bc7CZbnirnkseOLrxT8lR,3,93993
ID439356,41GUDNZivzdH70KrkgZBJk,1,0
ID390075,6cMT0WdVNmd5rod4LKCETs,1,362653.0
ID729939,4Uxcm6gWvxoqUdgnxKw41H,1,185483.0
ID829096,4NR32XsVHm1oN9x8ExR8Yu,1,0
ID28317,3OpS31SuPdsu5cQqevxIuD,1,262649.0
ID622137,5mqzhMuUpvnMfwNz6iepmO,1,181720.0
ID754279,22VW5d6k6HT0SQ8MUEXuDz,1,0
ID616303,0RQTFRdO3LcKQ1GeoXHnIj,1,278266.0
ID53691,1Sh8k4m5whTF7mIFdRNRAa,1,327200.0
ID854802,02ocOpp3OlYjjFvhvBDljE,1,252613.0
ID977791,41iKApBwuxn4DlCulZGmYj,3,19350
ID549759,0YE14dTasZPaIM1EmHBt0P,2,52670
ID980544,3iDIwblNeEvxVCH6IG6RxD,1,499546.0
ID950219,05plS1JmxIeJd7izkQ0rkC,1,188054.0
ID155496,6MmdnIXWRebnkXm5DPe0Oj,1,222586.0
ID323366,1fGKZqyPR0fHLpXOlMLFvp,1,907826.0
ID112462,6fKSBgaJyoPSttcFgjDaIg,2,271128
ID792434,0ulOkeffvXAADiep778P4U,1,172342.0
ID879978,54RIrgjhCmUvAwmUuDqJTA,1,186847.0
ID241397,1Zq8qQGFIKcZLWhnpchJZn,1,155173.0
ID616303,5BI1XqMJK91dsEq0Bfe0Ov,1,243266.0
ID977791,3kZBV0oGGHYvHIDkNOW8tN,1,312026.0
ID241910,4dhMxlB0xQXYafSN13NPft,3,177970
ID785406,6zoNHckACUOGj2bERXgmnw,1,201933.0
ID792935,5BkbFDs6iLAtUW7nObHWq0,1,175000.0
ID304334,5xI8uYNGihi8FQQoZ1q2xi,1,0
ID863947,4Lb2Idxk3UtUQBpYMMDdFq,1,200426.0
ID754279,6osaMSJh9NguagEDQcZaKx,2,150469
ID456933,1fuyHUv2TohdBHniAO6Uoi,1,408188.0
ID770415,2oa53bhiNPCz2CGh26AYxi,1,228164.0
ID816052,1zZQCz81Mr1XiiQ7SkRanG,3,27969
ID391991,4mPpE0Sdpyd27eLPifW7bu,1,165278
ID872257,1b72o2nV82LSCJxOZNeH7q,1,217846.0
ID474925,4kBJKzHDMYlocOXDssdqNi,3,146088
ID822766,0WIeJxgsLtiUGqoSxB9Bht,1,224626.0
ID998112,3ayGhSSsgy1PyvJi6Np0CH,1,206999.0
ID273751,3mtZAbboawXvB1x7KnI5Hh,1,319205.0
ID175618,0g4YAv5RPE4PdIzYqy692o,1,142499.0
ID89950,1faYHOt0eP5F9uS3RcUcFM,1,246893.0
ID852792,2nuV7cBiwVt2tU4sDkwj4I,1,152933.0
ID505603,4AuLkMqJdyQyGeShCU5ik3,1,78214.0
ID526568,42zrLbtRnhMwVN6T43fRRp,2,207056
ID767577,7wYbJEHoHnKdoQw7GcbjYe,1,268840.0
ID94046,1wxgWPF7uUr9aHDC9QuMEO,1,53881
ID775653,18UrmI8xBwVWgVsPxYVL7w,2,116957
ID691836,52aj920Nd9VlhlehQVsfwS,1,313040.0
ID904593,7vOaQTisOngBrjYDMopzf8,1,220500.0
ID822766,1vmJdZ6IbDe7KWCiOeP6Vw,1,212413.0
ID287437,3Wrjm47oTz2sjIgck11l5e,1,211560.0
ID631998,0IAHw4unc3A14Li5Xe8fa5,1,426689.0
ID530459,4FUFk1uJuPtUJrDQ8ZSylK,2,109870
ID241910,0CkwGzywZ3js4Hcmb0RkQn,1,132000.0
ID43194,6D758KNG2dSZ7Pf1eqSXKm,1,90120.0
ID984758,03BoaviXTqX4f3cTjrXPKb,2,180385
ID175618,0g4YAv5RPE4PdIzYqy692o,1,31140
ID631998,3bOK3tKl399Sb7lXiQKb5h,1,171973.0
ID768309,7IL8PSVwLOJxqYne6azxQv,1,0
ID516771,2Dnd6d6qETLUJqNln7NpzO,1,0
ID590878,1Sz402s2SN6nPicOA8DPah,1,184080.0
ID809741,7GgtarFx3ognXFQooZ3PyW,2,69771
ID474925,46n9OJc7LOIVdj8t2l5WA5,1,205724.0
